Home Alone16,http://resizing.flixster.com/kt-Khg5hW-vqYwGDhLKnRAb-0uU=/110x150/dkpu1ddg7pbsk.cloudfront.net/movie/31/21/312104_ori.jpg,Romance,1990,7.4,103,20th Century Fox,71.1
Teenage Mutant Ninja Turtles16,http://resizing.flixster.com/jPSS5WGvx8Z2q_U7TNzxSoHqFUQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/00/11170087_ori.jpg,Romance,1990,6.7,93,New Line Cinema,22.65
The Little Mermaid16,http://resizing.flixster.com/i9JPNUh70xuDNhRGYPg4U8L_PHo=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/25/06/250622_ori.jpg,Romance,1989,7.6,83,Walt Disney Pictures,83.11
Coming to America16,http://resizing.flixster.com/SpFvVmXJooaMPr5Q_jCIsgyABY0=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/89/11168930_ori.jpg,Romance,1988,6.9,116,Paramount Pictures,39.52
Die Hard16,http://resizing.flixster.com/jPElLfrOhdvB_ZCJ4fWabLw9TSQ=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/47/11164776_ori.jpg,Romance,1988,8.3,131,20th Century Fox / Silver Pictures,85.51
Stakeout16,http://resizing.flixster.com/yBPupKo8Rg2P0Xk7oSb3kKgkeaM=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/27/16/271625_ori.jpg,Romance,1987,6.6,117,Touchstone,50.41
Top Gun16,http://resizing.flixster.com/TuoFvLZpHzh4RPlzFOHUdo_wJf4=/180x231/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/92/11169265_ori.jpg,Romance,1986,6.8,110,Paramount Pictures,21.54
Back to the Future16,http://resizing.flixster.com/por4iOTnpL-nsH4QNjvWqwBF-DA=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/38/11173852_ori.jpg,Romance,1985,8.5,116,Universal Pictures / Amblin Entertainment,79.01
Cocoon16,http://resizing.flixster.com/xmmiZa3fc0i16-NkvydGxUA0ubw=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/25/91/259100_ori.jpg,Romance,1985,6.6,117,20th Century Fox,17.3
Rambo: First Blood Part II16,http://resizing.flixster.com/f3qkehG-FJEa88CWySM_d4dKd84=/180x253/dkpu1ddg7pbsk.cloudfront.net/movie/11/13/69/11136978_ori.jpg,Romance,1985,6.4,96,TriStar Pictures / Carolco,58.01
Beverly Hills Cop16,http://resizing.flixster.com/Rje0CY8py13zZipgCWG21rEB3jk=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169777_ori.jpg,Romance,1984,7.3,105,Paramount Pictures,32.11
Ghostbusters16,http://resizing.flixster.com/BoiId1MnF0Y_NsF4rbMyCTC4TRo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/74/11167403_ori.jpg,Romance,1984,7.8,105,Columbia Pictures,14.03
Mr. Mom16,http://resizing.flixster.com/4k65Krz0moljeHEqvjfxOyjh5rs=/180x260/dkpu1ddg7pbsk.cloudfront.net/movie/25/77/257712_ori.jpg,Romance,1983,6.4,91,20th Century Fox,72.83
Sudden Impact16,http://resizing.flixster.com/0kpJQ8n5hnA7-U1DBG9SfFjUIe0=/175x239/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/95/11159568_ori.jpg,Romance,1983,6.6,117,Warner Bros.,77.19
Annie16,http://resizing.flixster.com/fRj1Dsx9DniDck8VkZsabC2g2wE=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/68/11166872_ori.jpg,Romance,1982,6.5,127,Columbia Pictures / Rastar,34.25
Arthur16,http://resizing.flixster.com/YoglmWIF_YOtY407y9zWEv39C6g=/180x250/dkpu1ddg7pbsk.cloudfront.net/movie/25/64/256427_ori.jpg,Romance,1981,6.9,97,Orion Pictures / Warner Bros.,48.13
Chariots of Fire16,http://resizing.flixster.com/6huYBKWjCmWanFK7Wh97lbx4d_c=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/81/11168143_ori.jpg,Romance,1981,7.2,119,Warner Bros. / Ladd,32.51
The Blues Brothers16,http://resizing.flixster.com/CzylJmvpoTfiMgXNuYOTAzVfvW4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/19/11171945_ori.jpg,Romance,1980,8,133,Universal Studios,48.64
Alien16,http://resizing.flixster.com/zOG4S2KmEkBUxvHdpcGf862Z3fc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/07/11180795_ori.jpg,Romance,1979,8.5,117,20th Century Fox Film Corporation,39.91
Heaven Can Wait16,http://resizing.flixster.com/oonEvRYUs0dr8HsLOPozi8f46Go=/180x254/dkpu1ddg7pbsk.cloudfront.net/movie/10/86/72/10867228_ori.jpg,Romance,1978,6.9,101,Paramount Pictures,77.7
Close Encounters of the Third Kind16,http://resizing.flixster.com/l-VNASpdASeSfu2vkl_Dzlb-5so=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/26/11172627_ori.jpg,Romance,1977,7.7,137,Columbia Pictures,23.58
Smokey and the Bandit16,http://resizing.flixster.com/Ier70vgQRj-3kW5xNbk72TtMbxw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/19/11171952_ori.jpg,Romance,1977,6.8,96,Universal Pictures,83.81
Star Wars16,http://resizing.flixster.com/ulZifXTDSm1uxoWIxQ9uVnSgtVk=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/94/47/10944715_ori.jpg,Romance,1977,8.7,121,Lucasfilm / 20th Century Fox,31.66
The Spy Who Loved Me16,http://resizing.flixster.com/KgYbppNJw1toKJQS3s5W0X3Jw40=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/65/10886552_ori.jpg,Romance,1977,7.1,125,United Artists,69.06
All the President's Men16,http://resizing.flixster.com/2SJn5620RR5xcQFVBX5e5iEKTSA=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/10/85/76/10857662_ori.jpg,Romance,1976,8,138,Warner Bros. Pictures,66.51
The Apple Dumpling Gang16,http://resizing.flixster.com/XFNfAAKeokqanZJOBMWXcb0SnUQ=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/25/12/251202_ori.jpg,Romance,1975,6.2,100,Walt Disney Productions,85
Dawn of the Planet of the Apes16,http://resizing.flixster.com/gDtbA1iPxTYEjBZeSsIYktCtUiw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/91/11189194_ori.jpg,Sci-Fi,2014,7.7,130,20th Century Fox,75.45
Guardians of the Galaxy16,http://resizing.flixster.com/YrF_OeTQx3bXNsMLIy_NocjA4wI=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/80/11178082_ori.jpg,Sci-Fi,2014,8.1,121,Marvel Studios,68.15
Interstellar16,http://resizing.flixster.com/l9yjA-72sZMYECeOjx-r14mgXtU=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/19/08/11190860_ori.jpg,Sci-Fi,2014,8.7,169,Paramount Pictures / Warner Bros.,90.44
Maleficent16,http://resizing.flixster.com/YukULOFULUesVZccNjOZzF1YX30=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/12/11181292_ori.jpg,Sci-Fi,2014,7.1,97,Walt Disney Pictures,39.57
Transformers: Age of Extinction16,http://resizing.flixster.com/jXWcxIKVUq4G-2vl7aClbKnOXr4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/05/11180556_ori.jpg,Sci-Fi,2014,5.8,165,Paramount Pictures,16.79
X-Men: Days of Future Past16,http://resizing.flixster.com/Oi1KcdBv_gG5Xqk84faEkayyX9E=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/08/11180875_ori.jpg,Sci-Fi,2014,8.1,131,20th Century Fox,17.51
Despicable Me 216,http://resizing.flixster.com/UFoFQEayDyhzauy9wL-1wGTuKJA=/180x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/21/11172174_ori.jpg,Sci-Fi,2013,7.5,98,Universal / Illumination,49.53
Man of Steel16,http://resizing.flixster.com/YdjyBNFfxu1P1f06WcVgadZg8Ow=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/42/11174287_ori.jpg,Sci-Fi,2013,7.2,143,Warner Bros. / Legendary,45.4
Skyfall16,http://resizing.flixster.com/r-jHJnq7IkHekLIFY6DWq7SzqZ8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/82/11168295_ori.jpg,Sci-Fi,2012,7.8,143,MGM / Columbia,38.66
The Dark Knight Rises16,http://resizing.flixster.com/_7NLUQGoKyQuOq7uhhARpzeku04=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/78/11167835_ori.jpg,Sci-Fi,2012,8.5,165,Warner Bros. / Legendary,69.47
The Twilight Saga: Breaking Dawn - Part 216,http://resizing.flixster.com/9zWAe7c1MPnVtaic66WXWomIkmI=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/93/11169337_ori.jpg,Sci-Fi,2012,5.6,115,Lionsgate / Summit,13.94
Alice in Wonderland16,http://resizing.flixster.com/Keg-ch93mJuhBIB3t7zgFAf2N_c=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/73/10937308_ori.jpg,Sci-Fi,2010,6.5,108,Walt Disney Pictures,59.96
Iron Man 216,http://resizing.flixster.com/-39Qh0s24nsZP81IZAbL774F6HA=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/12/20/11122085_ori.jpg,Sci-Fi,2010,7.1,124,Paramount / Marvel,62.74
Shrek Forever After16,http://resizing.flixster.com/uEi0yf7uXt-KtUdkF-AGY9smjp0=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/12/76/11127605_ori.jpg,Sci-Fi,2010,6.4,93,Paramount / DreamWorks,30.48
Angels & Demons16,http://resizing.flixster.com/0foscMemcena5-qSG3LfkWNmNmE=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/10/11171070_ori.jpg,Sci-Fi,2009,6.7,138,Columbia / Imagine,66.19
Up16,http://resizing.flixster.com/rqDzFEQ7SZfbZ_sFTjlbOufZRWw=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/10/89/43/10894361_ori.jpg,Sci-Fi,2009,8.3,96,Disney / Pixar,19.77
Kung Fu Panda16,http://resizing.flixster.com/Xx3Kv2GPxvCvWWGe_BjJCd6mq3w=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/78/11177843_ori.jpg,Sci-Fi,2008,7.6,92,Paramount / DreamWorks,50.53
Cars16,http://resizing.flixster.com/LVmmDUeCVlq9gYapYjWXBo7jbY4=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/10/92/20/10922005_ori.jpg,Sci-Fi,2006,7.2,117,Disney / Pixar,17.03
Batman Begins16,http://resizing.flixster.com/fg1Y49hq1wUyVH-VdqeAksXVM4A=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/52/11165262_ori.jpg,Sci-Fi,2005,8.3,140,Warner Bros / Legendary,12.59
The Incredibles16,http://resizing.flixster.com/h0n53xP_v-81NZP1OdE2kMkR0ck=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/90/10939047_ori.jpg,Sci-Fi,2004,8,115,Disney / Pixar,81.17
The Last Samurai16,http://resizing.flixster.com/BIJnnVuqUV-FDHiYjNPg0n7Gd0E=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/68/11166861_ori.jpg,Sci-Fi,2003,7.7,154,Warner Bros.,35.32
The Matrix Revolutions16,http://resizing.flixster.com/Ics-y7GKZlTay_Ag-6o6ofVK93A=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/64/11176473_ori.jpg,Sci-Fi,2003,6.7,129,Warner Bros.,99.43
X216,http://resizing.flixster.com/pEUBXjAa_XLWWxFhQUXtbFF8Z6c=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/74/11177479_ori.jpg,Sci-Fi,2003,7.5,134,Fox,25.85
Die Another Day16,http://resizing.flixster.com/r8WQfeCkLuFl2EtUnpdPsTGdYck=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/34/10933478_ori.jpg,Sci-Fi,2002,6.1,133,MGM,41.5
My Big Fat Greek Wedding16,http://resizing.flixster.com/ysPR9u4_W1E2WdssB9N2PhfQw50=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/72/11167225_ori.jpg,Sci-Fi,2002,6.6,95,IFC Films,17.57
Shrek16,http://resizing.flixster.com/nr4OyhYALCM7lB_d_923lFEIpfk=/173x270/dkpu1ddg7pbsk.cloudfront.net/movie/25/44/254400_ori.jpg,Sci-Fi,2001,7.9,90,DreamWorks,54.71
American Beauty16,http://resizing.flixster.com/xYYoX_fRXn7AC0HF9MMSQ7dfgKU=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/55/05/64/5505643_ori.jpg,Sci-Fi,1999,8.4,122,DreamWorks Pictures,90.71
The Mummy16,http://resizing.flixster.com/cRaM9lgsQjBfBrzl3cSzZ-gPuE4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168892_ori.jpg,Sci-Fi,1999,7,125,Universal Pictures,66.56
Deep Impact16,http://resizing.flixster.com/FOPaOdOF9ov5xps6xQMqZCnl7is=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169780_ori.jpg,Sci-Fi,1998,6.1,120,DreamWorks Pictures / Paramount Pictures,77.57
Dr. Dolittle16,http://resizing.flixster.com/HRV9G6-kcJ-Fsycsth8JR0GqP68=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/80/11178097_ori.jpg,Sci-Fi,1998,5.3,85,20th Century Fox,78.19
My Best Friend's Wedding16,http://resizing.flixster.com/2x1XOf8b8ehe1zigdR9XKKGN3L8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/95/11189527_ori.jpg,Sci-Fi,1997,6.3,105,TriStar Pictures,20.65
The Full Monty16,http://resizing.flixster.com/w_DBGtkJdEgKy7cp4vImJQKlSEI=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/47/11164761_ori.jpg,Sci-Fi,1997,7.2,91,Fox Searchlight Pictures,50.29
Titanic16,http://resizing.flixster.com/Dln7O1KtZpRmtG0KqU6QH1VES3Y=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/63/11166320_ori.jpg,Sci-Fi,1997,7.7,194,Paramount Pictures / 20th Century Fox,19.88
Jerry Maguire16,http://resizing.flixster.com/jd2BYtf2ewOTB-VFRdjAZ3wUqCc=/180x261/dkpu1ddg7pbsk.cloudfront.net/movie/26/81/268123_ori.jpg,Sci-Fi,1996,7.3,139,TriStar Pictures,70.38
The Rock16,http://resizing.flixster.com/DHwVTSAKf5YJpqnYpB7an_ZQNiI=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/10/87/70/10877064_ori.jpg,Sci-Fi,1996,7.4,136,Hollywood Pictures,25.41
Clear and Present Danger16,http://resizing.flixster.com/zl3hhQbg99652lCvdeVO1WQLX9k=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169778_ori.jpg,Sci-Fi,1994,6.9,141,Paramount Pictures,44.18
The Addams Family16,http://resizing.flixster.com/jPsVpHIM4G8ViFgMbdUoxpk4shs=/180x257/dkpu1ddg7pbsk.cloudfront.net/movie/26/64/266402_ori.jpg,Sci-Fi,1991,6.8,99,Paramount Pictures / Orion Pictures,76.29
Batman16,http://resizing.flixster.com/GYJFshcSEmFUiwMilVYAyMIs4CQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/80/11168088_ori.jpg,Sci-Fi,1989,7.6,126,Warner Bros. / PolyGram,70.62
An American Tail16,http://resizing.flixster.com/w0uF4v8jUe1x3ZErtvyPWfe1Nzc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/66/11176623_ori.jpg,Sci-Fi,1986,6.9,80,Universal Studios,16.69
Out Of Africa16,http://resizing.flixster.com/QHwc8jY1d-8Sc0qxbRpzlxkbwC8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/17/11171703_ori.jpg,Sci-Fi,1985,7.2,161,Universal Pictures,59.32
The Karate Kid16,http://resizing.flixster.com/m7hi87x8Vofa79xBQywogTPQIZ4=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/81/11178155_ori.jpg,Sci-Fi,1984,7.2,126,Columbia Pictures,98.07
Flashdance16,http://resizing.flixster.com/dE3mzn20r1fYcNxLP8mXUIxphbw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/64/11176469_ori.jpg,Sci-Fi,1983,6.1,95,Paramount Pictures / PolyGram,73.3
Poltergeist16,http://resizing.flixster.com/y4lK78Ue3RbiMIO1Dv9Yoln7oTo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/81/11168111_ori.jpg,Sci-Fi,1982,7.4,114,Metro-Goldwyn-Mayer,96.88
The Cannonball Run16,http://resizing.flixster.com/hApXGMAbDBj2qVhhBnUsyzWoKCw=/175x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/08/33/10083378_ori.jpg,Sci-Fi,1981,6.1,95,20th Century Fox / Golden Harvest,36.28
Apocalypse Now16,http://resizing.flixster.com/rTLp2ty2EmErU9bu_jef7AQyYWI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/41/11174198_ori.jpg,Sci-Fi,1979,8.5,153,United Artists Pictures,64.36
The Amityville Horror16,http://resizing.flixster.com/qEsC2sau4xKsIVjSbb_U3px2bLE=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/27/28/272820_ori.jpg,Sci-Fi,1979,6.2,117,American International Pictures,35.05
The Deer Hunter16,http://resizing.flixster.com/x851Yl8jaEQAn1EjT4423coiunw=/180x251/dkpu1ddg7pbsk.cloudfront.net/movie/26/75/267592_ori.jpg,Sci-Fi,1978,8.2,182,Universal Pictures,18.07
Platoon16,http://resizing.flixster.com/d83olRDH-G34i6EP7QVdyF3HyaU=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/10/86/50/10865025_ori.jpg,Sport,1986,8.1,120,Orion Pictures,61.74
Spies Like Us16,http://resizing.flixster.com/m4ljoIkVfStpMpCRQPelXFo11ck=/180x248/dkpu1ddg7pbsk.cloudfront.net/movie/25/80/258000_ori.jpg,Sport,1985,6.3,102,Warner Bros.,25.8
Star Trek II: The Wrath of Khan16,http://resizing.flixster.com/ik9Csa1K00izkR8dkc_vY3j8_qs=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/97/11169793_ori.jpg,Sport,1982,7.7,113,Paramount Pictures,57.21
For Your Eyes Only16,http://resizing.flixster.com/CBAZfS0ZsBqZrp4EXvkoZwjyWG0=/180x262/dkpu1ddg7pbsk.cloudfront.net/movie/25/84/258424_ori.jpg,Sport,1981,6.8,127,United Artists,45.84
Star Trek: The Motion Picture16,http://resizing.flixster.com/Ec5wAIGS6V2FQr_6LJ-y5Np2ekc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/67/11176743_ori.jpg,Sport,1979,6.4,132,Paramount Pictures,99.25
Hooper16,http://resizing.flixster.com/X5UYAVuVbsXJYzblVIIff1JZWU4=/180x244/dkpu1ddg7pbsk.cloudfront.net/movie/26/01/260196_ori.jpg,Sport,1978,6.2,99,Warner Bros.,37.48
Silver Streak16,http://resizing.flixster.com/5wb745LD70y5VSZoZJow6R11ePY=/179x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/47/11164765_ori.jpg,Sport,1976,6.9,114,20th Century-Fox Film Corporation,20.56
Frozen16,http://resizing.flixster.com/M3JgYWjuLaOPruIuhLfHA0GwmtY=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/35/11173584_ori.jpg,Thriller,2013,7.7,102,Walt Disney Pictures,58.33
Iron Man 316,http://resizing.flixster.com/M8S0ACxWUYK8FJV9hJwnDGK41ZA=/180x257/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/05/11170594_ori.jpg,Thriller,2013,7.3,130,Marvel Studios,41.05
The Amazing Spider-Man16,http://resizing.flixster.com/NPbllUZcrY9PEkGNHGxKBIgFdq8=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/74/11167406_ori.jpg,Thriller,2012,7.1,136,Columbia,13.49
The Hobbit: An Unexpected Journey16,http://resizing.flixster.com/vUOEhpcoaWV4JU5YM2dnlgTRyFo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/02/11170263_ori.jpg,Thriller,2012,8,169,Warner Bros. / MGM / New Line,39.32
Harry Potter and the Deathly Hallows - Part 216,http://resizing.flixster.com/jfPLvubmRh830uyxPTHQ1-hgj9I=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/36/11163675_ori.jpg,Thriller,2011,8.1,130,Warner Bros.,66.91
Pirates of the Caribbean: On Stranger Tides16,http://resizing.flixster.com/ucRrnQabHP8_IXOYKx55D8YB_oU=/180x267/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/67/11156760_ori.jpg,Thriller,2011,6.7,136,Walt Disney Pictures,74.48
Avatar16,http://resizing.flixster.com/OPDpDBP1P_qiiOjKOW9042R4R3g=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/67/11176792_ori.jpg,Thriller,2009,7.9,162,Fox,31.63
National Treasure: Book of Secrets16,http://resizing.flixster.com/MDARF9TZB345ZZGLsmNCi0SoReI=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/10/43/10104317_ori.jpg,Thriller,2007,6.5,124,Disney,11.49
Happy Feet16,http://resizing.flixster.com/bCM1HcCJyha7Woh-txAHhyjEDqo=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/67/11166724_ori.jpg,Thriller,2006,6.5,108,Warner Bros.,46.24
Night at the Museum16,http://resizing.flixster.com/YUQIBUn5Xp1WT1dWCZiAofYtYuY=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/11/11181144_ori.jpg,Thriller,2006,6.4,108,Fox,65.65
X-Men: The Last Stand16,http://resizing.flixster.com/g-qQMJ4MG4TGyU2mvktQXhvNp3k=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/74/11177483_ori.jpg,Thriller,2006,6.8,104,Fox,70.23
Harry Potter and the Prisoner of Azkaban16,http://resizing.flixster.com/gUZOBF-TrffCG3MellSKNTfZLfc=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/88/11168872_ori.jpg,Thriller,2004,7.8,142,Warner Bros.,50.66
Shark Tale16,http://resizing.flixster.com/LBMRJueU_GtIVb_ZmkS5YcQPd4o=/180x266/dkpu1ddg7pbsk.cloudfront.net/movie/55/34/93/5534930_ori.jpg,Thriller,2004,6,90,DreamWorks,22.97
Spider-Man16,http://resizing.flixster.com/aGon_QjcY9fsPsUsmVE39DC_ubw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/52/11165293_ori.jpg,Thriller,2002,7.3,121,Columbia / Marvel,36.56
Harry Potter and the Sorcerer's Stone16,http://resizing.flixster.com/707enQVAvKKChUtNa2LlkpjbRts=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/36/11173610_ori.jpg,Thriller,2001,7.5,152,Warner Bros.,19.8
Pearl Harbor16,http://resizing.flixster.com/SwQ-D3N0_F_IipgA6PV8P4kbETU=/180x259/dkpu1ddg7pbsk.cloudfront.net/movie/31/29/312925_ori.jpg,Thriller,2001,6,183,Touchstone,71.26
The Perfect Storm16,http://resizing.flixster.com/N_QI7xIK9FcdKmJQcTzpgU0we4E=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/79/11167915_ori.jpg,Thriller,2000,6.4,130,Warner Bros.,56.5
The World Is Not Enough16,http://resizing.flixster.com/EEJTXKCfG2lPxAXxu-YuJW2MN9Y=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/21/10932170_ori.jpg,Thriller,1999,6.4,128,Metro-Goldwyn-Mayer,74.62
Lethal Weapon 416,http://resizing.flixster.com/TfYg5GP3d0N5VFCIdczSqrcxQWY=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/00/11170039_ori.jpg,Thriller,1998,6.6,127,Warner Bros.,72.52
Mulan16,http://resizing.flixster.com/_UoZLlmHv08EAQNXKLvIUM0gWck=/180x255/dkpu1ddg7pbsk.cloudfront.net/movie/11/14/84/11148476_ori.jpg,Thriller,1998,7.5,88,Walt Disney Pictures,91.98
101 Dalmatians16,http://resizing.flixster.com/FE7P1JgZ3QaVmRG2CBu9NGLyaXE=/180x253/dkpu1ddg7pbsk.cloudfront.net/movie/25/28/252816_ori.jpg,Thriller,1996,5.6,103,Walt Disney Pictures,32.61
Ransom16,http://resizing.flixster.com/m_MdLZUBx7KuzxQx2V3FjaK3ESs=/180x246/dkpu1ddg7pbsk.cloudfront.net/movie/10/91/77/10917783_ori.jpg,Thriller,1996,6.6,121,Touchstone Pictures / Imagine Entertainment,12.19
The Hunchback of Notre Dame16,http://resizing.flixster.com/l5o6CPeWggfSLIJHA-z_rlqO1ZM=/180x258/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/56/11155631_ori.jpg,Thriller,1996,6.9,91,Walt Disney Pictures,78.26
Twister16,http://resizing.flixster.com/7xwAEq5tJYTJNysiwjmnyQM9AfQ=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/18/08/11180828_ori.jpg,Thriller,1996,6.2,113,Warner Bros. / Universal Pictures,40.77
GoldenEye16,http://resizing.flixster.com/DBrbUmuKblFWFTTJSZpaqms_Atw=/180x263/dkpu1ddg7pbsk.cloudfront.net/movie/26/66/266699_ori.jpg,Thriller,1995,7.2,130,United Artists,38.84
Jumanji16,http://resizing.flixster.com/ZfAgDI0I7ZvGR4einB6qCg6zixE=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/56/79/73/5679734_ori.jpg,Thriller,1995,6.8,104,TriStar Pictures,14.97
The Flintstones16,http://resizing.flixster.com/JtWm1oHyUAOKSMsGLWYkLdMW_Jw=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/17/99/11179944_ori.jpg,Thriller,1994,4.8,91,Universal Pictures / Amblin Entertainment,19.4
Cliffhanger16,http://resizing.flixster.com/ZBN2_uTjkpn3PkFGLms8c1R5Xjk=/180x269/dkpu1ddg7pbsk.cloudfront.net/movie/11/15/70/11157076_ori.jpg,Thriller,1993,6.3,112,TriStar Pictures / Carolco Pictures,88.95
Indecent Proposal16,http://resizing.flixster.com/21Nukf6Y-ivy_q4K7LwRaskSNTQ=/173x270/dkpu1ddg7pbsk.cloudfront.net/movie/10/88/26/10882670_ori.jpg,Thriller,1993,5.8,117,Paramount Pictures,27
Mrs. Doubtfire16,http://resizing.flixster.com/LBXknnxSaK0p3GtnjDsrj-v18LI=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/19/04/11190433_ori.jpg,Thriller,1993,6.9,125,20th Century Fox,66.74
The Fugitive16,http://resizing.flixster.com/2qD77zeD0QLsahPn4oRG72h8jUY=/180x270/dkpu1ddg7pbsk.cloudfront.net/movie/11/16/80/11168091_ori.jpg,Thriller,1993,7.8,130,Warner Bros.,57.3
Aladdin16,http://resizing.flixster.com/PFEXNhpBUHom6A9yG3wg_W0Zt98=/180x268/dkpu1ddg7pbsk.cloudfront.net/movie/10/93/64/10936428_ori.jpg,Thriller,1992,8,90,Walt Disney Pictures,37.14
